center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_41_47_802.jpg, IMG/left_2016_12_01_13_41_47_802.jpg, IMG/right_2016_12_01_13_41_47_802.jpg, -0.2686331, 0.9855326, 0, 30.18402
IMG/center_2016_12_01_13_41_47_903.jpg, IMG/left_2016_12_01_13_41_47_903.jpg, IMG/right_2016_12_01_13_41_47_903.jpg, -0.2306556, 0.9855326, 0, 30.18736
IMG/center_2016_12_01_13_41_48_003.jpg, IMG/left_2016_12_01_13_41_48_003.jpg, IMG/right_2016_12_01_13_41_48_003.jpg, -0.05975719, 0.9855326, 0, 30.18736
IMG/center_2016_12_01_13_41_48_104.jpg, IMG/left_2016_12_01_13_41_48_104.jpg, IMG/right_2016_12_01_13_41_48_104.jpg, 0, 0.9855326, 0, 30.18604
IMG/center_2016_12_01_13_41_48_204.jpg, IMG/left_2016_12_01_13_41_48_204.jpg, IMG/right_2016_12_01_13_41_48_204.jpg, 0, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_41_48_305.jpg, IMG/left_2016_12_01_13_41_48_305.jpg, IMG/right_2016_12_01_13_41_48_305.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_41_48_406.jpg, IMG/left_2016_12_01_13_41_48_406.jpg, IMG/right_2016_12_01_13_41_48_406.jpg, 0, 0.9855326, 0, 30.18684
IMG/center_2016_12_01_13_41_48_508.jpg, IMG/left_2016_12_01_13_41_48_508.jpg, IMG/right_2016_12_01_13_41_48_508.jpg, 0, 0.9855326, 0, 30.1867
IMG/center_2016_12_01_13_41_48_608.jpg, IMG/left_2016_12_01_13_41_48_608.jpg, IMG/right_2016_12_01_13_41_48_608.jpg, 0, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_41_48_709.jpg, IMG/left_2016_12_01_13_41_48_709.jpg, IMG/right_2016_12_01_13_41_48_709.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_48_811.jpg, IMG/left_2016_12_01_13_41_48_811.jpg, IMG/right_2016_12_01_13_41_48_811.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_48_912.jpg, IMG/left_2016_12_01_13_41_48_912.jpg, IMG/right_2016_12_01_13_41_48_912.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_41_49_013.jpg, IMG/left_2016_12_01_13_41_49_013.jpg, IMG/right_2016_12_01_13_41_49_013.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_41_49_114.jpg, IMG/left_2016_12_01_13_41_49_114.jpg, IMG/right_2016_12_01_13_41_49_114.jpg, 0, 0.9855326, 0, 30.18689
IMG/center_2016_12_01_13_41_49_215.jpg, IMG/left_2016_12_01_13_41_49_215.jpg, IMG/right_2016_12_01_13_41_49_215.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_41_49_316.jpg, IMG/left_2016_12_01_13_41_49_316.jpg, IMG/right_2016_12_01_13_41_49_316.jpg, 0, 0.9855326, 0, 30.18678
IMG/center_2016_12_01_13_41_49_416.jpg, IMG/left_2016_12_01_13_41_49_416.jpg, IMG/right_2016_12_01_13_41_49_416.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_49_517.jpg, IMG/left_2016_12_01_13_41_49_517.jpg, IMG/right_2016_12_01_13_41_49_517.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_41_49_617.jpg, IMG/left_2016_12_01_13_41_49_617.jpg, IMG/right_2016_12_01_13_41_49_617.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_49_718.jpg, IMG/left_2016_12_01_13_41_49_718.jpg, IMG/right_2016_12_01_13_41_49_718.jpg, -0.02177976, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_41_49_818.jpg, IMG/left_2016_12_01_13_41_49_818.jpg, IMG/right_2016_12_01_13_41_49_818.jpg, -0.02177976, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_41_49_919.jpg, IMG/left_2016_12_01_13_41_49_919.jpg, IMG/right_2016_12_01_13_41_49_919.jpg, -0.02177976, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_41_50_022.jpg, IMG/left_2016_12_01_13_41_50_022.jpg, IMG/right_2016_12_01_13_41_50_022.jpg, -0.06925154, 0.9855326, 0, 30.18578
IMG/center_2016_12_01_13_41_50_124.jpg, IMG/left_2016_12_01_13_41_50_124.jpg, IMG/right_2016_12_01_13_41_50_124.jpg, -0.2686331, 0.9855326, 0, 30.17266
IMG/center_2016_12_01_13_41_50_226.jpg, IMG/left_2016_12_01_13_41_50_226.jpg, IMG/right_2016_12_01_13_41_50_226.jpg, -0.2686331, 0.9855326, 0, 30.17982
IMG/center_2016_12_01_13_41_50_328.jpg, IMG/left_2016_12_01_13_41_50_328.jpg, IMG/right_2016_12_01_13_41_50_328.jpg, -0.2686331, 0.9855326, 0, 30.1831
IMG/center_2016_12_01_13_41_50_429.jpg, IMG/left_2016_12_01_13_41_50_429.jpg, IMG/right_2016_12_01_13_41_50_429.jpg, -0.1547008, 0.9855326, 0, 30.18892
IMG/center_2016_12_01_13_41_50_531.jpg, IMG/left_2016_12_01_13_41_50_531.jpg, IMG/right_2016_12_01_13_41_50_531.jpg, 0, 0.9855326, 0, 30.18548
IMG/center_2016_12_01_13_41_50_632.jpg, IMG/left_2016_12_01_13_41_50_632.jpg, IMG/right_2016_12_01_13_41_50_632.jpg, 0, 0.9855326, 0, 30.18671
IMG/center_2016_12_01_13_41_50_734.jpg, IMG/left_2016_12_01_13_41_50_734.jpg, IMG/right_2016_12_01_13_41_50_734.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_41_50_836.jpg, IMG/left_2016_12_01_13_41_50_836.jpg, IMG/right_2016_12_01_13_41_50_836.jpg, 0, 0.9855326, 0, 30.1868
IMG/center_2016_12_01_13_41_50_937.jpg, IMG/left_2016_12_01_13_41_50_937.jpg, IMG/right_2016_12_01_13_41_50_937.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_51_039.jpg, IMG/left_2016_12_01_13_41_51_039.jpg, IMG/right_2016_12_01_13_41_51_039.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_41_51_141.jpg, IMG/left_2016_12_01_13_41_51_141.jpg, IMG/right_2016_12_01_13_41_51_141.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_51_242.jpg, IMG/left_2016_12_01_13_41_51_242.jpg, IMG/right_2016_12_01_13_41_51_242.jpg, 0, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_41_51_343.jpg, IMG/left_2016_12_01_13_41_51_343.jpg, IMG/right_2016_12_01_13_41_51_343.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_41_51_444.jpg, IMG/left_2016_12_01_13_41_51_444.jpg, IMG/right_2016_12_01_13_41_51_444.jpg, 0.03305431, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_41_51_545.jpg, IMG/left_2016_12_01_13_41_51_545.jpg, IMG/right_2016_12_01_13_41_51_545.jpg, 0.02348577, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_41_51_645.jpg, IMG/left_2016_12_01_13_41_51_645.jpg, IMG/right_2016_12_01_13_41_51_645.jpg, 0.02348577, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_41_51_746.jpg, IMG/left_2016_12_01_13_41_51_746.jpg, IMG/right_2016_12_01_13_41_51_746.jpg, 0.02348577, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_41_51_847.jpg, IMG/left_2016_12_01_13_41_51_847.jpg, IMG/right_2016_12_01_13_41_51_847.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_41_51_948.jpg, IMG/left_2016_12_01_13_41_51_948.jpg, IMG/right_2016_12_01_13_41_51_948.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_41_52_050.jpg, IMG/left_2016_12_01_13_41_52_050.jpg, IMG/right_2016_12_01_13_41_52_050.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_41_52_152.jpg, IMG/left_2016_12_01_13_41_52_152.jpg, IMG/right_2016_12_01_13_41_52_152.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_52_253.jpg, IMG/left_2016_12_01_13_41_52_253.jpg, IMG/right_2016_12_01_13_41_52_253.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_52_354.jpg, IMG/left_2016_12_01_13_41_52_354.jpg, IMG/right_2016_12_01_13_41_52_354.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_41_52_456.jpg, IMG/left_2016_12_01_13_41_52_456.jpg, IMG/right_2016_12_01_13_41_52_456.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_41_52_557.jpg, IMG/left_2016_12_01_13_41_52_557.jpg, IMG/right_2016_12_01_13_41_52_557.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_41_52_658.jpg, IMG/left_2016_12_01_13_41_52_658.jpg, IMG/right_2016_12_01_13_41_52_658.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_41_52_765.jpg, IMG/left_2016_12_01_13_41_52_765.jpg, IMG/right_2016_12_01_13_41_52_765.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_41_52_867.jpg, IMG/left_2016_12_01_13_41_52_867.jpg, IMG/right_2016_12_01_13_41_52_867.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_41_52_967.jpg, IMG/left_2016_12_01_13_41_52_967.jpg, IMG/right_2016_12_01_13_41_52_967.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_41_53_068.jpg, IMG/left_2016_12_01_13_41_53_068.jpg, IMG/right_2016_12_01_13_41_53_068.jpg, -0.1452064, 0.9855326, 0, 30.18101
IMG/center_2016_12_01_13_41_53_169.jpg, IMG/left_2016_12_01_13_41_53_169.jpg, IMG/right_2016_12_01_13_41_53_169.jpg, -0.1641951, 0.9855326, 0, 30.18294
IMG/center_2016_12_01_13_41_53_269.jpg, IMG/left_2016_12_01_13_41_53_269.jpg, IMG/right_2016_12_01_13_41_53_269.jpg, -0.2116669, 0.9855326, 0, 30.18143
IMG/center_2016_12_01_13_41_53_371.jpg, IMG/left_2016_12_01_13_41_53_371.jpg, IMG/right_2016_12_01_13_41_53_371.jpg, -0.2116669, 0.9855326, 0, 30.1838
IMG/center_2016_12_01_13_41_53_473.jpg, IMG/left_2016_12_01_13_41_53_473.jpg, IMG/right_2016_12_01_13_41_53_473.jpg, -0.2116669, 0.9855326, 0, 30.1848
IMG/center_2016_12_01_13_41_53_573.jpg, IMG/left_2016_12_01_13_41_53_573.jpg, IMG/right_2016_12_01_13_41_53_573.jpg, 0, 0.9855326, 0, 30.18554
IMG/center_2016_12_01_13_41_53_675.jpg, IMG/left_2016_12_01_13_41_53_675.jpg, IMG/right_2016_12_01_13_41_53_675.jpg, 0, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_41_53_776.jpg, IMG/left_2016_12_01_13_41_53_776.jpg, IMG/right_2016_12_01_13_41_53_776.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_41_53_878.jpg, IMG/left_2016_12_01_13_41_53_878.jpg, IMG/right_2016_12_01_13_41_53_878.jpg, 0.0904655, 0.9855326, 0, 30.18461
IMG/center_2016_12_01_13_41_53_980.jpg, IMG/left_2016_12_01_13_41_53_980.jpg, IMG/right_2016_12_01_13_41_53_980.jpg, 0.0904655, 0.9855326, 0, 30.18564
IMG/center_2016_12_01_13_41_54_082.jpg, IMG/left_2016_12_01_13_41_54_082.jpg, IMG/right_2016_12_01_13_41_54_082.jpg, 0.0904655, 0.9855326, 0, 30.1861
IMG/center_2016_12_01_13_41_54_183.jpg, IMG/left_2016_12_01_13_41_54_183.jpg, IMG/right_2016_12_01_13_41_54_183.jpg, 0, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_41_54_283.jpg, IMG/left_2016_12_01_13_41_54_283.jpg, IMG/right_2016_12_01_13_41_54_283.jpg, 0, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_41_54_385.jpg, IMG/left_2016_12_01_13_41_54_385.jpg, IMG/right_2016_12_01_13_41_54_385.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_41_54_486.jpg, IMG/left_2016_12_01_13_41_54_486.jpg, IMG/right_2016_12_01_13_41_54_486.jpg, -0.05975719, 0.9855326, 0, 30.18543
IMG/center_2016_12_01_13_41_54_587.jpg, IMG/left_2016_12_01_13_41_54_587.jpg, IMG/right_2016_12_01_13_41_54_587.jpg, -0.05975719, 0.9855326, 0, 30.1861
IMG/center_2016_12_01_13_41_54_687.jpg, IMG/left_2016_12_01_13_41_54_687.jpg, IMG/right_2016_12_01_13_41_54_687.jpg, -0.05975719, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_41_54_788.jpg, IMG/left_2016_12_01_13_41_54_788.jpg, IMG/right_2016_12_01_13_41_54_788.jpg, -0.05026283, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_41_54_889.jpg, IMG/left_2016_12_01_13_41_54_889.jpg, IMG/right_2016_12_01_13_41_54_889.jpg, -0.05026283, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_41_54_989.jpg, IMG/left_2016_12_01_13_41_54_989.jpg, IMG/right_2016_12_01_13_41_54_989.jpg, -0.05975719, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_41_55_091.jpg, IMG/left_2016_12_01_13_41_55_091.jpg, IMG/right_2016_12_01_13_41_55_091.jpg, -0.06925154, 0.9855326, 0, 30.18643
IMG/center_2016_12_01_13_41_55_193.jpg, IMG/left_2016_12_01_13_41_55_193.jpg, IMG/right_2016_12_01_13_41_55_193.jpg, 0, 0.9855326, 0, 30.18632
IMG/center_2016_12_01_13_41_55_293.jpg, IMG/left_2016_12_01_13_41_55_293.jpg, IMG/right_2016_12_01_13_41_55_293.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_41_55_394.jpg, IMG/left_2016_12_01_13_41_55_394.jpg, IMG/right_2016_12_01_13_41_55_394.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_41_55_496.jpg, IMG/left_2016_12_01_13_41_55_496.jpg, IMG/right_2016_12_01_13_41_55_496.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_41_55_596.jpg, IMG/left_2016_12_01_13_41_55_596.jpg, IMG/right_2016_12_01_13_41_55_596.jpg, 0, 0.9855326, 0, 30.07295
IMG/center_2016_12_01_13_41_55_697.jpg, IMG/left_2016_12_01_13_41_55_697.jpg, IMG/right_2016_12_01_13_41_55_697.jpg, 0, 0.9855326, 0, 30.20164
IMG/center_2016_12_01_13_41_55_798.jpg, IMG/left_2016_12_01_13_41_55_798.jpg, IMG/right_2016_12_01_13_41_55_798.jpg, 0, 0.9855326, 0, 30.18363
IMG/center_2016_12_01_13_41_55_899.jpg, IMG/left_2016_12_01_13_41_55_899.jpg, IMG/right_2016_12_01_13_41_55_899.jpg, 0, 0.9855326, 0, 30.17443
IMG/center_2016_12_01_13_41_56_000.jpg, IMG/left_2016_12_01_13_41_56_000.jpg, IMG/right_2016_12_01_13_41_56_000.jpg, 0, 0.9855326, 0, 30.185
IMG/center_2016_12_01_13_41_56_101.jpg, IMG/left_2016_12_01_13_41_56_101.jpg, IMG/right_2016_12_01_13_41_56_101.jpg, 0, 0.9855326, 0, 30.18606
IMG/center_2016_12_01_13_41_56_201.jpg, IMG/left_2016_12_01_13_41_56_201.jpg, IMG/right_2016_12_01_13_41_56_201.jpg, 0, 0.9855326, 0, 30.18626
IMG/center_2016_12_01_13_41_56_301.jpg, IMG/left_2016_12_01_13_41_56_301.jpg, IMG/right_2016_12_01_13_41_56_301.jpg, 0, 0.9855326, 0, 30.18626
IMG/center_2016_12_01_13_41_56_403.jpg, IMG/left_2016_12_01_13_41_56_403.jpg, IMG/right_2016_12_01_13_41_56_403.jpg, 0, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_41_56_505.jpg, IMG/left_2016_12_01_13_41_56_505.jpg, IMG/right_2016_12_01_13_41_56_505.jpg, 0, 0.9855326, 0, 30.18626
IMG/center_2016_12_01_13_41_56_606.jpg, IMG/left_2016_12_01_13_41_56_606.jpg, IMG/right_2016_12_01_13_41_56_606.jpg, 0, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_41_56_708.jpg, IMG/left_2016_12_01_13_41_56_708.jpg, IMG/right_2016_12_01_13_41_56_708.jpg, 0, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_41_56_808.jpg, IMG/left_2016_12_01_13_41_56_808.jpg, IMG/right_2016_12_01_13_41_56_808.jpg, 0, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_41_56_909.jpg, IMG/left_2016_12_01_13_41_56_909.jpg, IMG/right_2016_12_01_13_41_56_909.jpg, 0, 0.9855326, 0, 30.18622
IMG/center_2016_12_01_13_41_57_009.jpg, IMG/left_2016_12_01_13_41_57_009.jpg, IMG/right_2016_12_01_13_41_57_009.jpg, 0, 0.9855326, 0, 30.18623
IMG/center_2016_12_01_13_41_57_109.jpg, IMG/left_2016_12_01_13_41_57_109.jpg, IMG/right_2016_12_01_13_41_57_109.jpg, 0, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_41_57_211.jpg, IMG/left_2016_12_01_13_41_57_211.jpg, IMG/right_2016_12_01_13_41_57_211.jpg, 0, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_41_57_313.jpg, IMG/left_2016_12_01_13_41_57_313.jpg, IMG/right_2016_12_01_13_41_57_313.jpg, 0, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_41_57_413.jpg, IMG/left_2016_12_01_13_41_57_413.jpg, IMG/right_2016_12_01_13_41_57_413.jpg, 0, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_41_57_514.jpg, IMG/left_2016_12_01_13_41_57_514.jpg, IMG/right_2016_12_01_13_41_57_514.jpg, 0, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_41_57_616.jpg, IMG/left_2016_12_01_13_41_57_616.jpg, IMG/right_2016_12_01_13_41_57_616.jpg, 0, 0.9855326, 0, 30.18622
IMG/center_2016_12_01_13_41_57_719.jpg, IMG/left_2016_12_01_13_41_57_719.jpg, IMG/right_2016_12_01_13_41_57_719.jpg, 0, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_41_57_821.jpg, IMG/left_2016_12_01_13_41_57_821.jpg, IMG/right_2016_12_01_13_41_57_821.jpg, 0, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_41_57_922.jpg, IMG/left_2016_12_01_13_41_57_922.jpg, IMG/right_2016_12_01_13_41_57_922.jpg, 0, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_41_58_024.jpg, IMG/left_2016_12_01_13_41_58_024.jpg, IMG/right_2016_12_01_13_41_58_024.jpg, 0, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_41_58_125.jpg, IMG/left_2016_12_01_13_41_58_125.jpg, IMG/right_2016_12_01_13_41_58_125.jpg, -0.0787459, 0.9855326, 0, 30.18483
IMG/center_2016_12_01_13_41_58_226.jpg, IMG/left_2016_12_01_13_41_58_226.jpg, IMG/right_2016_12_01_13_41_58_226.jpg, -0.0787459, 0.9855326, 0, 30.1855
IMG/center_2016_12_01_13_41_58_326.jpg, IMG/left_2016_12_01_13_41_58_326.jpg, IMG/right_2016_12_01_13_41_58_326.jpg, -0.0787459, 0.9855326, 0, 30.18587
IMG/center_2016_12_01_13_41_58_429.jpg, IMG/left_2016_12_01_13_41_58_429.jpg, IMG/right_2016_12_01_13_41_58_429.jpg, -0.06925154, 0.9855326, 0, 30.1862
IMG/center_2016_12_01_13_41_58_530.jpg, IMG/left_2016_12_01_13_41_58_530.jpg, IMG/right_2016_12_01_13_41_58_530.jpg, -0.05975719, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_41_58_633.jpg, IMG/left_2016_12_01_13_41_58_633.jpg, IMG/right_2016_12_01_13_41_58_633.jpg, 0, 0.9855326, 0, 30.18605
IMG/center_2016_12_01_13_41_58_734.jpg, IMG/left_2016_12_01_13_41_58_734.jpg, IMG/right_2016_12_01_13_41_58_734.jpg, 0, 0.9855326, 0, 30.18633
IMG/center_2016_12_01_13_41_58_834.jpg, IMG/left_2016_12_01_13_41_58_834.jpg, IMG/right_2016_12_01_13_41_58_834.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_41_58_936.jpg, IMG/left_2016_12_01_13_41_58_936.jpg, IMG/right_2016_12_01_13_41_58_936.jpg, 0, 0.9855326, 0, 30.18636
IMG/center_2016_12_01_13_41_59_038.jpg, IMG/left_2016_12_01_13_41_59_038.jpg, IMG/right_2016_12_01_13_41_59_038.jpg, 0, 0.9855326, 0, 30.18637
IMG/center_2016_12_01_13_41_59_139.jpg, IMG/left_2016_12_01_13_41_59_139.jpg, IMG/right_2016_12_01_13_41_59_139.jpg, 0, 0.9855326, 0, 30.18636
IMG/center_2016_12_01_13_41_59_240.jpg, IMG/left_2016_12_01_13_41_59_240.jpg, IMG/right_2016_12_01_13_41_59_240.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_41_59_341.jpg, IMG/left_2016_12_01_13_41_59_341.jpg, IMG/right_2016_12_01_13_41_59_341.jpg, 0, 0.9855326, 0, 30.18636
IMG/center_2016_12_01_13_41_59_441.jpg, IMG/left_2016_12_01_13_41_59_441.jpg, IMG/right_2016_12_01_13_41_59_441.jpg, 0, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_41_59_542.jpg, IMG/left_2016_12_01_13_41_59_542.jpg, IMG/right_2016_12_01_13_41_59_542.jpg, 0.0904655, 0.9855326, 0, 30.18426
IMG/center_2016_12_01_13_41_59_645.jpg, IMG/left_2016_12_01_13_41_59_645.jpg, IMG/right_2016_12_01_13_41_59_645.jpg, 0.1478767, 0.9855326, 0, 30.18272
IMG/center_2016_12_01_13_41_59_748.jpg, IMG/left_2016_12_01_13_41_59_748.jpg, IMG/right_2016_12_01_13_41_59_748.jpg, 0.1765823, 0.9855326, 0, 30.18343
IMG/center_2016_12_01_13_41_59_850.jpg, IMG/left_2016_12_01_13_41_59_850.jpg, IMG/right_2016_12_01_13_41_59_850.jpg, 0.1383082, 0.9855326, 0, 30.18596
IMG/center_2016_12_01_13_41_59_950.jpg, IMG/left_2016_12_01_13_41_59_950.jpg, IMG/right_2016_12_01_13_41_59_950.jpg, 0, 0.9855326, 0, 30.18559
IMG/center_2016_12_01_13_42_00_051.jpg, IMG/left_2016_12_01_13_42_00_051.jpg, IMG/right_2016_12_01_13_42_00_051.jpg, 0, 0.9855326, 0, 30.18614
IMG/center_2016_12_01_13_42_00_153.jpg, IMG/left_2016_12_01_13_42_00_153.jpg, IMG/right_2016_12_01_13_42_00_153.jpg, 0, 0.9855326, 0, 30.18618
IMG/center_2016_12_01_13_42_00_255.jpg, IMG/left_2016_12_01_13_42_00_255.jpg, IMG/right_2016_12_01_13_42_00_255.jpg, 0, 0.9855326, 0, 30.18618
IMG/center_2016_12_01_13_42_00_357.jpg, IMG/left_2016_12_01_13_42_00_357.jpg, IMG/right_2016_12_01_13_42_00_357.jpg, 0, 0.9855326, 0, 30.18615
IMG/center_2016_12_01_13_42_00_459.jpg, IMG/left_2016_12_01_13_42_00_459.jpg, IMG/right_2016_12_01_13_42_00_459.jpg, -0.002791043, 0.9855326, 0, 30.18619
IMG/center_2016_12_01_13_42_00_559.jpg, IMG/left_2016_12_01_13_42_00_559.jpg, IMG/right_2016_12_01_13_42_00_559.jpg, -0.002791043, 0.9855326, 0, 30.1862
IMG/center_2016_12_01_13_42_00_660.jpg, IMG/left_2016_12_01_13_42_00_660.jpg, IMG/right_2016_12_01_13_42_00_660.jpg, -0.002791043, 0.9855326, 0, 30.18618
IMG/center_2016_12_01_13_42_00_763.jpg, IMG/left_2016_12_01_13_42_00_763.jpg, IMG/right_2016_12_01_13_42_00_763.jpg, -0.002791043, 0.9855326, 0, 30.18617
IMG/center_2016_12_01_13_42_00_874.jpg, IMG/left_2016_12_01_13_42_00_874.jpg, IMG/right_2016_12_01_13_42_00_874.jpg, -0.03127411, 0.9855326, 0, 30.18599
IMG/center_2016_12_01_13_42_00_977.jpg, IMG/left_2016_12_01_13_42_00_977.jpg, IMG/right_2016_12_01_13_42_00_977.jpg, -0.06925154, 0.9855326, 0, 30.18541
IMG/center_2016_12_01_13_42_01_078.jpg, IMG/left_2016_12_01_13_42_01_078.jpg, IMG/right_2016_12_01_13_42_01_078.jpg, -0.107229, 0.9855326, 0, 30.18464
IMG/center_2016_12_01_13_42_01_179.jpg, IMG/left_2016_12_01_13_42_01_179.jpg, IMG/right_2016_12_01_13_42_01_179.jpg, -0.1167233, 0.9855326, 0, 30.18499
IMG/center_2016_12_01_13_42_01_281.jpg, IMG/left_2016_12_01_13_42_01_281.jpg, IMG/right_2016_12_01_13_42_01_281.jpg, -0.09773462, 0.9855326, 0, 30.186
IMG/center_2016_12_01_13_42_01_383.jpg, IMG/left_2016_12_01_13_42_01_383.jpg, IMG/right_2016_12_01_13_42_01_383.jpg, -0.0787459, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_42_01_485.jpg, IMG/left_2016_12_01_13_42_01_485.jpg, IMG/right_2016_12_01_13_42_01_485.jpg, -0.0787459, 0.9855326, 0, 30.18627
IMG/center_2016_12_01_13_42_01_588.jpg, IMG/left_2016_12_01_13_42_01_588.jpg, IMG/right_2016_12_01_13_42_01_588.jpg, -0.06925154, 0.9855326, 0, 30.1864
IMG/center_2016_12_01_13_42_01_691.jpg, IMG/left_2016_12_01_13_42_01_691.jpg, IMG/right_2016_12_01_13_42_01_691.jpg, 0, 0.9855326, 0, 30.18616
IMG/center_2016_12_01_13_42_01_793.jpg, IMG/left_2016_12_01_13_42_01_793.jpg, IMG/right_2016_12_01_13_42_01_793.jpg, 0, 0.9855326, 0, 30.18634
IMG/center_2016_12_01_13_42_01_895.jpg, IMG/left_2016_12_01_13_42_01_895.jpg, IMG/right_2016_12_01_13_42_01_895.jpg, 0, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_42_01_998.jpg, IMG/left_2016_12_01_13_42_01_998.jpg, IMG/right_2016_12_01_13_42_01_998.jpg, 0, 0.9855326, 0, 30.1864
IMG/center_2016_12_01_13_42_02_101.jpg, IMG/left_2016_12_01_13_42_02_101.jpg, IMG/right_2016_12_01_13_42_02_101.jpg, 0, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_42_02_204.jpg, IMG/left_2016_12_01_13_42_02_204.jpg, IMG/right_2016_12_01_13_42_02_204.jpg, 0, 0.9855326, 0, 30.1864
IMG/center_2016_12_01_13_42_02_306.jpg, IMG/left_2016_12_01_13_42_02_306.jpg, IMG/right_2016_12_01_13_42_02_306.jpg, 0, 0.9855326, 0, 30.1864
IMG/center_2016_12_01_13_42_02_406.jpg, IMG/left_2016_12_01_13_42_02_406.jpg, IMG/right_2016_12_01_13_42_02_406.jpg, 0, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_42_02_508.jpg, IMG/left_2016_12_01_13_42_02_508.jpg, IMG/right_2016_12_01_13_42_02_508.jpg, 0, 0.9855326, 0, 30.18643
